date,net_return
2015-02-28,-0.009402453445306018
2015-03-31,-0.0018523789774597408
2015-04-30,-0.00820957491896086
2015-05-31,-0.023981371416213964
2015-06-30,-0.0045562681983332695
2015-07-31,0.01799569886030161
2015-08-31,0.0021149120715904545
2015-09-30,-0.03580504525916565
2015-10-31,0.022477661858254592
2015-11-30,0.01298977920584837
2015-12-31,-0.02715933246032103
2016-01-31,0.03869245163767482
2016-03-31,-0.03939916336661947
2016-04-30,-0.005221393674685409
2016-05-31,-0.0023176287384836574
2016-06-30,0.010991788540124644
2016-07-31,-0.028183039013097343
2016-08-31,-0.0027923242711934944
2016-09-30,-0.03564827985626089
2016-10-31,-0.032540694329133486
2016-11-30,0.005612557546524459
2016-12-31,0.007940873368319373
2017-01-31,-0.026041875286784946
2017-02-28,0.006684858779163724
2017-04-30,0.023229455720052725
2017-05-31,-0.00336670021834575
2017-06-30,-0.005354073846038225
2017-07-31,0.02312460116607324
2017-08-31,0.006969627027938412
2017-09-30,0.014724948508760508
2017-10-31,-0.009133396421554873
2017-11-30,-0.006907685221304326
2017-12-31,0.0025737944105215897
2018-01-31,-0.015273966302765916
2018-02-28,0.001518132400398397
2018-03-31,-0.003520547108310206
2018-05-31,-0.03303714172229767
2018-06-30,0.03142239825962608
2018-07-31,-0.0004754892194781162
2018-08-31,-0.017190329351292756
2018-09-30,-0.029978858305986376
2018-10-31,0.0032436553308926573
2018-11-30,0.030833465967767152
2018-12-31,-0.026889481816406144
2019-01-31,-0.05297109980465059
2019-02-28,0.01624897201943593
2019-03-31,-0.006575699177942977
2019-04-30,0.017701490201742602
2019-06-30,0.00800458422074324
2019-07-31,0.0723666992691679
2019-08-31,-0.04931544024235416
2019-09-30,-0.0032567062529281487
2019-10-31,-0.005471594994969092
2019-11-30,0.003023675596048754
2019-12-31,0.0405554028878733
2020-01-31,-0.0032601005976855193
2020-02-29,0.11869643571215147
2020-03-31,-0.03642782183981839
2020-04-30,0.03958194231163196
2020-05-31,-0.0656820301691093
2020-07-31,0.012247775533445705
2020-08-31,-0.009546128346969364
2020-09-30,-0.007633430346520609
2020-10-31,-0.16846631620467095
2020-11-30,-0.011728439592223359
2020-12-31,-0.011733497204293241
2021-01-31,-0.09027443078702042
2021-02-28,0.013208200874438643
2021-03-31,-0.0021400529492278803
2021-04-30,0.002284926419589179
2021-05-31,-0.007360375088539128
2021-06-30,0.030631214373532816
2021-08-31,-0.03139468241184928
2021-09-30,-0.027389584378880866
2021-10-31,0.052535613384023724
2021-11-30,0.0312309891973141
2021-12-31,-0.006754237894267698
2022-01-31,0.007551273200697406
2022-02-28,-0.03453185794328125
2022-03-31,-0.029911690774088298
2022-04-30,-0.011032668426164146
2022-05-31,-0.0415251954863331
2022-06-30,0.053707431452672344
2022-07-31,-0.004176779150007798
2022-09-30,0.08403933508213529
2022-10-31,-0.00796733996765585
2022-11-30,-0.02289306436449676
2022-12-31,0.08076493956146008
2023-01-31,-0.03242116555905721
2023-02-28,-0.013776662942996025
2023-03-31,0.019919620691183283
2023-04-30,0.037528607988632966
2023-05-31,0.013071282557734556
2023-06-30,0.04055476777522362
2023-07-31,0.0018004528955907284
2023-08-31,0.03206113817509296
2023-10-31,-0.002175993695717094
2023-11-30,-0.0043874863480151995
2023-12-31,0.028830116203238824
2024-01-31,0.006950502736296037
2024-02-29,-0.08187428787676697
2024-03-31,0.05685303410917969
2024-04-30,0.011357499795271002
2024-05-31,0.046213127623241146
2024-06-30,0.012385164738640134
2024-07-31,0.012764025011558967
2024-08-31,0.012144215931318612
2024-09-30,0.019972549805627998
2024-11-30,-0.021508037046934967
