date,net_return
2015-02-28,-0.015123871809993729
2015-03-31,-0.008992243436580932
2015-04-30,-0.012162287259049085
2015-05-31,-0.036806389251395906
2015-06-30,-0.04164067567296308
2015-07-31,0.0077233856466158435
2015-08-31,-0.017957674867075203
2015-09-30,-0.0123227216270611
2015-10-31,0.019068783095277184
2015-11-30,0.009314500312499032
2015-12-31,-0.03227190772616783
2016-01-31,0.00223447766071742
2016-03-31,-0.058210158974263584
2016-04-30,-0.008229999959574099
2016-05-31,-0.032688169112377284
2016-06-30,-0.005861718507276895
2016-07-31,0.006451875990341946
2016-08-31,-0.00192464606706402
2016-09-30,-0.03087250669142619
2016-10-31,0.06638469556548734
2016-11-30,0.007047713398597316
2016-12-31,-0.005695545042415802
2017-01-31,-0.005431954935907592
2017-02-28,0.015126021892158462
2017-04-30,-0.000648299627587777
2017-05-31,-0.005517292675829967
2017-06-30,0.009508087979858854
2017-07-31,-0.012102463297569813
2017-08-31,0.020518779572885542
2017-09-30,0.010330320815408245
2017-10-31,-0.004774469949902261
2017-11-30,0.013802431155576209
2017-12-31,0.011064276333765612
2018-01-31,-0.028796997378588277
2018-02-28,0.0027848392609657506
2018-03-31,0.019005194511650083
2018-05-31,-0.011077263683930728
2018-06-30,0.035317262179941314
2018-07-31,-0.0150312240625256
2018-08-31,-0.013059134990805014
2018-09-30,-0.004891296114140935
2018-10-31,-0.007090901225431654
2018-11-30,0.01888779156278307
2018-12-31,-0.001299745062674156
2019-01-31,-0.0366088908162503
2019-02-28,0.047213344376717266
2019-03-31,0.019780472177870646
2019-04-30,-0.028471852238616535
2019-06-30,0.0011018911404914134
2019-07-31,0.02305718687493028
2019-08-31,-0.0064008411033882814
2019-09-30,0.012529690219968607
2019-10-31,0.003022183841850625
2019-11-30,0.018464767375945136
2019-12-31,-0.0008813475684278763
2020-01-31,-0.00785989533144408
2020-02-29,0.002016708117871697
2020-03-31,0.005124015945030166
2020-04-30,0.00551628610987471
2020-05-31,-0.04114134485190852
2020-07-31,0.033141431583260585
2020-08-31,-0.024443246000467458
2020-09-30,-0.036896135980694175
2020-10-31,-0.11183301896318773
2020-11-30,-0.003057623772667064
2020-12-31,-0.04029570081242888
2021-01-31,-0.07568737374072881
2021-02-28,-0.0031490060974038985
2021-03-31,-0.014336038496269354
2021-04-30,-0.016858980328429973
2021-05-31,-0.005004575612381217
2021-06-30,0.014552631034029042
2021-08-31,-0.013096459617826784
2021-09-30,-0.02620825274777159
2021-10-31,0.027777597603654676
2021-11-30,0.028432115990310446
2021-12-31,-0.008364836688277175
2022-01-31,0.02758499262252226
2022-02-28,-0.03694524281617428
2022-03-31,-0.04666848628075705
2022-04-30,0.0015130815952539274
2022-05-31,-0.025842978961431395
2022-06-30,0.027295359401167646
2022-07-31,-0.005652949397314577
2022-09-30,0.06665464048191795
2022-10-31,0.002623190769697891
2022-11-30,-0.06628375457949272
2022-12-31,0.08095549905121455
2023-01-31,0.007525361334968787
2023-02-28,-0.010122754904137308
2023-03-31,0.003691668461165724
2023-04-30,0.022186877215449336
2023-05-31,0.027830077515797427
2023-06-30,0.06940008740012119
2023-07-31,-0.01582034495462689
2023-08-31,0.041546796993709695
2023-10-31,-0.007139705716311308
2023-11-30,-0.005641885958020772
2023-12-31,0.03906030843005162
2024-01-31,-0.015678537588243318
2024-02-29,-0.09614813675399386
2024-03-31,0.02945952853161008
2024-04-30,0.025631010963207208
2024-05-31,0.025090323381046012
2024-06-30,0.029569641729508694
2024-07-31,0.0014962210183318936
2024-08-31,0.004093239306526522
2024-09-30,-0.002676530976649533
2024-11-30,0.008416206524894774
