date,net_return
2015-02-28,-0.014919714210079057
2015-03-31,-0.008449250781804146
2015-04-30,-0.001238557503414949
2015-05-31,-0.01309492288333841
2015-06-30,0.010599350183687998
2015-07-31,0.015256513715753574
2015-08-31,0.014384796268481964
2015-09-30,-0.02037797397245671
2015-10-31,0.03321840658915142
2015-11-30,0.012770613978150857
2015-12-31,-0.022716732027505803
2016-01-31,0.017326850782009406
2016-03-31,-0.052964767284983456
2016-04-30,0.023341487375064852
2016-05-31,0.013118854791011459
2016-06-30,0.0093695571542489
2016-07-31,-0.00786353194154369
2016-08-31,0.019902843089825737
2016-09-30,-0.04104909276977951
2016-10-31,-0.030728501100874342
2016-11-30,-0.002480582357612535
2016-12-31,0.010419443089435895
2017-01-31,-0.01214480026932492
2017-02-28,0.015248270969004106
2017-04-30,0.029667643131448266
2017-05-31,-0.0007776544155648678
2017-06-30,0.009634845145465636
2017-07-31,0.019914542979756537
2017-08-31,0.00215124333984064
2017-09-30,0.020894429915624117
2017-10-31,-0.02210929710065001
2017-11-30,-0.014306705055072855
2017-12-31,0.017470888103370052
2018-01-31,-0.014192515443519946
2018-02-28,-0.004115859321178283
2018-03-31,0.0002584985871267681
2018-05-31,-0.02775848280942055
2018-06-30,0.03168600376145776
2018-07-31,-0.024718060471402105
2018-08-31,-0.008160082382890874
2018-09-30,-0.009341996245002435
2018-10-31,-0.015567906195351321
2018-11-30,0.024005377335531725
2018-12-31,0.015045360715518822
2019-01-31,-0.046309260026940004
2019-02-28,0.023493795608059045
2019-03-31,0.01493330321442549
2019-04-30,0.0027063788015400203
2019-06-30,0.012534399883898758
2019-07-31,0.09800348962922725
2019-08-31,-0.05825362695566081
2019-09-30,-0.017916847995793787
2019-10-31,-0.019576131009755166
2019-11-30,0.0035457564341018362
2019-12-31,0.04602230117809124
2020-01-31,-0.004824176976128839
2020-02-29,0.10250823839111955
2020-03-31,-0.03296105289457926
2020-04-30,0.02210214786843268
2020-05-31,-0.06525839073838603
2020-07-31,0.012693966159237971
2020-08-31,0.00298085951088963
2020-09-30,-0.0016884007532572795
2020-10-31,-0.1393318576215113
2020-11-30,-0.007111602385114306
2020-12-31,-0.01688780783187771
2021-01-31,-0.0671966351805195
2021-02-28,0.027096534147224804
2021-03-31,0.007305658345510828
2021-04-30,-0.0012253211574705836
2021-05-31,0.008221733923422495
2021-06-30,0.034295038038229614
2021-08-31,-0.037255577367770465
2021-09-30,-0.03818589890117276
2021-10-31,0.048564057565433215
2021-11-30,0.0249475918188116
2021-12-31,0.026195507929020086
2022-01-31,0.00448837812639943
2022-02-28,-0.033735175425284085
2022-03-31,-0.02203675606250594
2022-04-30,-0.014023953017203836
2022-05-31,-0.04410427720972581
2022-06-30,0.028522527040774133
2022-07-31,0.0016469379878598144
2022-09-30,0.0540772008493389
2022-10-31,-0.02880183755706734
2022-11-30,-0.05995823176031951
2022-12-31,0.05709907604392213
2023-01-31,-0.002701663961787555
2023-02-28,0.01833976609591919
2023-03-31,0.010129455154693415
2023-04-30,0.040857207893238115
2023-05-31,0.012801469645462901
2023-06-30,0.04657853294994332
2023-07-31,-0.009079031521729515
2023-08-31,0.02592038726417268
2023-10-31,0.018256932416776315
2023-11-30,0.017886888481312497
2023-12-31,0.006680953306150188
2024-01-31,0.007138063958705323
2024-02-29,-0.10058848143609551
2024-03-31,0.05816215421947239
2024-04-30,0.04626130544340016
2024-05-31,0.04073129668593988
2024-06-30,0.0064741854455002525
2024-07-31,0.016680909951119382
2024-08-31,0.014064361057265776
2024-09-30,-0.007033187987913369
2024-11-30,-0.01676393987672738
