date,net_return
2015-02-28,-0.017830290228348797
2015-03-31,-0.0028535759501958084
2015-04-30,-0.00892547898490484
2015-05-31,-0.035935926172780165
2015-06-30,-0.0372162064587762
2015-07-31,0.006480136669745929
2015-08-31,-0.01508136675006977
2015-09-30,0.00014595635338118053
2015-10-31,0.01073733098755047
2015-11-30,-0.005112122693061547
2015-12-31,-0.05090195924576531
2016-01-31,0.01728863533429341
2016-03-31,-0.08628680402562436
2016-04-30,0.005951139373431877
2016-05-31,-0.003795242502542634
2016-06-30,-0.010765137525038646
2016-07-31,-0.03165649451727584
2016-08-31,0.001284841830162635
2016-09-30,-0.02829393824512029
2016-10-31,0.016719878702720802
2016-11-30,0.0035928957526985866
2016-12-31,-0.0021257851302799034
2017-01-31,-0.013184532775968611
2017-02-28,0.006350167409339746
2017-04-30,-0.004509806424608593
2017-05-31,-0.021100726389604665
2017-06-30,0.008851719285531091
2017-07-31,0.002643428777501311
2017-08-31,0.034133553260511526
2017-09-30,0.021725156827877373
2017-10-31,-0.018115764602261275
2017-11-30,-0.004180928065030309
2017-12-31,0.031199773489921485
2018-01-31,-0.014623666678435265
2018-02-28,-0.012852087908505195
2018-03-31,0.011609730345690695
2018-05-31,-0.02614857572054922
2018-06-30,0.02435163541145172
2018-07-31,0.0006512442755245768
2018-08-31,-0.020272698218392605
2018-09-30,-0.002210142111146708
2018-10-31,-0.018624953259342398
2018-11-30,0.02579409172918227
2018-12-31,-0.023640494368698098
2019-01-31,-0.03452913045105429
2019-02-28,0.04067274857855917
2019-03-31,0.009768944782339285
2019-04-30,0.006004763375114081
2019-06-30,0.021828388050888402
2019-07-31,0.07937070402678834
2019-08-31,-0.01466342444685958
2019-09-30,-0.0056250976078100695
2019-10-31,-0.004693400701735028
2019-11-30,0.0013641943564664596
2019-12-31,0.022930740674114256
2020-01-31,-0.016519559221580406
2020-02-29,0.034652094474207466
2020-03-31,-0.021955206871145376
2020-04-30,0.02969086169914409
2020-05-31,-0.06741391697074109
2020-07-31,0.02713837213637658
2020-08-31,-0.002008221508234781
2020-09-30,-0.042264409356076234
2020-10-31,-0.21723211636529208
2020-11-30,-0.009764605962359977
2020-12-31,-0.051258598766120676
2021-01-31,-0.0998684251799332
2021-02-28,0.009414935391058485
2021-03-31,-0.0015087013093797944
2021-04-30,0.008938505858669468
2021-05-31,0.00048719559770368705
2021-06-30,0.03390989707106105
2021-08-31,-0.009094589563663276
2021-09-30,-0.03985218143623108
2021-10-31,0.019003989588441534
2021-11-30,0.005611938161569049
2021-12-31,-0.009368534100208192
2022-01-31,0.022476376042967965
2022-02-28,-0.04693958639201291
2022-03-31,-0.050647901757291176
2022-04-30,-0.0325800394449574
2022-05-31,-0.031333828603418844
2022-06-30,0.053528059200509
2022-07-31,-0.011190657467742244
2022-09-30,0.05934686748790341
2022-10-31,-0.0068901980999853
2022-11-30,-0.05463021536976716
2022-12-31,0.05899422138243457
2023-01-31,0.007457163666572975
2023-02-28,-0.0029170346644250998
2023-03-31,0.003240070520582331
2023-04-30,0.033961531483768806
2023-05-31,0.03176673603922656
2023-06-30,0.06257898515874394
2023-07-31,-0.0039909442830009445
2023-08-31,0.046074376018189936
2023-10-31,-0.02950108318493227
2023-11-30,-0.003380749256211263
2023-12-31,0.023230380874553275
2024-01-31,-0.031101210265901246
2024-02-29,-0.06751710788335824
2024-03-31,0.04466629237259035
2024-04-30,0.009466629020110246
2024-05-31,0.027156588012790982
2024-06-30,0.03665679390386068
2024-07-31,0.003322976626503125
2024-08-31,0.009275435969229771
2024-09-30,0.011199099500184027
2024-11-30,-0.0010767491544352854
